"nome_mesoreg";"DIMENSAO";"bs_mean";"nMun";"nExec";"munAmostrados"
"Grupo 3";"Valor (R$ mil)";65,5333333333333;9;6;"1503606,1500131,1505486,1500859,1504208,1507755,1505502,1507805,1503044"
"Grupo 1";"%";41,5690909090909;9;6;"1503002,1505908,1507706,1506401,1502806,1505304,1500503,1501105,1502509"
"Grupo 1";"% ";54,1955555555556;9;6;"1503002,1505908,1507706,1506401,1502806,1505304,1500503,1501105,1502509"
"Grupo 1";"% da população emdomicílios";36,1244444444444;9;6;"1503002,1505908,1507706,1506401,1502806,1505304,1500503,1501105,1502509"
"Grupo 1";"% da população emdomicílios ";15,2561111111111;9;6;"1503002,1505908,1507706,1506401,1502806,1505304,1500503,1501105,1502509"
"Grupo 1";"0 a 1 ";41,7537037037037;9;6;"1503002,1505908,1507706,1506401,1502806,1505304,1500503,1501105,1502509"
"Grupo 1";"Mortes/1.000 habitantes ";57,1188888888889;9;6;"1503002,1505908,1507706,1506401,1502806,1505304,1500503,1501105,1502509"
"Grupo 1";"Valor (R$ mil)";49,4488888888889;9;6;"1503002,1505908,1507706,1506401,1502806,1505304,1500503,1501105,1502509"
"Grupo 2";"%";66,6584848484848;3;7;"1502400,1506203,1506500"
"Grupo 2";"% ";49,66;3;7;"1502400,1506203,1506500"
"Grupo 2";"% da população emdomicílios";70,7133333333333;3;7;"1502400,1506203,1506500"
"Grupo 2";"% da população emdomicílios ";42,9;3;7;"1502400,1506203,1506500"
"Grupo 2";"0 a 1 ";46,8144444444444;3;7;"1502400,1506203,1506500"
"Grupo 2";"Mortes/1.000 habitantes ";60,7266666666667;3;7;"1502400,1506203,1506500"
"Grupo 2";"Valor (R$ mil)";66,3733333333333;3;7;"1502400,1506203,1506500"
"Grupo 3";"%";44,9181818181818;3;7;"1506195,1508357,1501576"
"Grupo 3";"% ";41,3916666666667;3;7;"1506195,1508357,1501576"
"Grupo 3";"% da população emdomicílios";34,22;3;7;"1506195,1508357,1501576"
"Grupo 3";"% da população emdomicílios ";29,0183333333333;3;7;"1506195,1508357,1501576"
"Grupo 3";"0 a 1 ";43,4066666666667;3;7;"1506195,1508357,1501576"
"Grupo 3";"Mortes/1.000 habitantes ";57,3966666666667;3;7;"1506195,1508357,1501576"
"Grupo 3";"Valor (R$ mil)";59,7566666666667;3;7;"1506195,1508357,1501576"
"Grupo 1";"%";37,6557575757576;3;7;"1505650,1501105,1505304"
"Grupo 1";"% ";54,5333333333333;3;7;"1505650,1501105,1505304"
"Grupo 1";"% da população emdomicílios";41,76;3;7;"1505650,1501105,1505304"
"Grupo 1";"% da população emdomicílios ";14,5933333333333;3;7;"1505650,1501105,1505304"
"Grupo 1";"0 a 1 ";42,0377777777778;3;7;"1505650,1501105,1505304"
"Grupo 1";"Mortes/1.000 habitantes ";57,08;3;7;"1505650,1501105,1505304"
"Grupo 1";"Valor (R$ mil)";53,6266666666667;3;7;"1505650,1501105,1505304"
"Grupo 2";"%";43,1114545454545;5;7;"1501303,1508035,1503507,1508308,1503309"
"Grupo 2";"% ";37,341;5;7;"1501303,1508035,1503507,1508308,1503309"
"Grupo 2";"% da população emdomicílios";59,494;5;7;"1501303,1508035,1503507,1508308,1503309"
"Grupo 2";"% da população emdomicílios ";21,873;5;7;"1501303,1508035,1503507,1508308,1503309"
"Grupo 2";"0 a 1 ";38,512;5;7;"1501303,1508035,1503507,1508308,1503309"
"Grupo 2";"Mortes/1.000 habitantes ";57,324;5;7;"1501303,1508035,1503507,1508308,1503309"
"Grupo 2";"Valor (R$ mil)";48,346;5;7;"1501303,1508035,1503507,1508308,1503309"
"Grupo 3";"%";47,0476363636364;5;7;"1506187,1508126,1500347,1506195,1503093"
"Grupo 3";"% ";42,146;5;7;"1506187,1508126,1500347,1506195,1503093"
"Grupo 3";"% da população emdomicílios";62,48;5;7;"1506187,1508126,1500347,1506195,1503093"
"Grupo 3";"% da população emdomicílios ";35,345;5;7;"1506187,1508126,1500347,1506195,1503093"
"Grupo 3";"0 a 1 ";44,2673333333333;5;7;"1506187,1508126,1500347,1506195,1503093"
"Grupo 3";"Mortes/1.000 habitantes ";56,486;5;7;"1506187,1508126,1500347,1506195,1503093"
"Grupo 3";"Valor (R$ mil)";67,254;5;7;"1506187,1508126,1500347,1506195,1503093"
"Grupo 1";"%";38,7187272727273;5;7;"1507706,1505908,1506807,1502509,1504505"
"Grupo 1";"% ";53,669;5;7;"1507706,1505908,1506807,1502509,1504505"
"Grupo 1";"% da população emdomicílios";47,524;5;7;"1507706,1505908,1506807,1502509,1504505"
"Grupo 1";"% da população emdomicílios ";12,451;5;7;"1507706,1505908,1506807,1502509,1504505"
"Grupo 1";"0 a 1 ";41,1566666666667;5;7;"1507706,1505908,1506807,1502509,1504505"
"Grupo 1";"Mortes/1.000 habitantes ";57,432;5;7;"1507706,1505908,1506807,1502509,1504505"
"Grupo 1";"Valor (R$ mil)";47,89;5;7;"1507706,1505908,1506807,1502509,1504505"
"Grupo 2";"%";48,7966233766234;7;7;"1503309,1501501,1504000,1502756,1500800,1500909,1507953"
"Grupo 2";"% ";47,715;7;7;"1503309,1501501,1504000,1502756,1500800,1500909,1507953"
"Grupo 2";"% da população emdomicílios";65,2471428571429;7;7;"1503309,1501501,1504000,1502756,1500800,1500909,1507953"
"Grupo 2";"% da população emdomicílios ";32,3214285714286;7;7;"1503309,1501501,1504000,1502756,1500800,1500909,1507953"
"Grupo 2";"0 a 1 ";47,2228571428571;7;7;"1503309,1501501,1504000,1502756,1500800,1500909,1507953"
"Grupo 2";"Mortes/1.000 habitantes ";57,24;7;7;"1503309,1501501,1504000,1502756,1500800,1500909,1507953"
"Grupo 2";"Valor (R$ mil)";53,89;7;7;"1503309,1501501,1504000,1502756,1500800,1500909,1507953"
"Grupo 3";"%";51,848961038961;7;7;"1504208,1507458,1508100,1504976,1505635,1505031,1505486"
"Grupo 3";"% ";39,2271428571429;7;7;"1504208,1507458,1508100,1504976,1505635,1505031,1505486"
"Grupo 3";"% da população emdomicílios";64,3785714285714;7;7;"1504208,1507458,1508100,1504976,1505635,1505031,1505486"
"Grupo 3";"% da população emdomicílios ";38,5014285714286;7;7;"1504208,1507458,1508100,1504976,1505635,1505031,1505486"
"Grupo 3";"0 a 1 ";43,0157142857143;7;7;"1504208,1507458,1508100,1504976,1505635,1505031,1505486"
"Grupo 3";"Mortes/1.000 habitantes ";59,1685714285714;7;7;"1504208,1507458,1508100,1504976,1505635,1505031,1505486"
"Grupo 3";"Valor (R$ mil)";67,9271428571429;7;7;"1504208,1507458,1508100,1504976,1505635,1505031,1505486"
"Grupo 1";"%";42,7250649350649;7;7;"1506401,1506005,1500404,1504901,1501105,1502004,1506302"
"Grupo 1";"% ";54,5742857142857;7;7;"1506401,1506005,1500404,1504901,1501105,1502004,1506302"
"Grupo 1";"% da população emdomicílios";36,6571428571429;7;7;"1506401,1506005,1500404,1504901,1501105,1502004,1506302"
"Grupo 1";"% da população emdomicílios ";22,9221428571429;7;7;"1506401,1506005,1500404,1504901,1501105,1502004,1506302"
"Grupo 1";"0 a 1 ";42,6828571428571;7;7;"1506401,1506005,1500404,1504901,1501105,1502004,1506302"
"Grupo 1";"Mortes/1.000 habitantes ";57,6342857142857;7;7;"1506401,1506005,1500404,1504901,1501105,1502004,1506302"
"Grupo 1";"Valor (R$ mil)";45,6428571428571;7;7;"1506401,1506005,1500404,1504901,1501105,1502004,1506302"
"Grupo 2";"%";45,0681818181818;9;7;"1501907,1507466,1503309,1507607,1506906,1502301,1504307,1501600,1501501"
"Grupo 2";"% ";44,1072222222222;9;7;"1501907,1507466,1503309,1507607,1506906,1502301,1504307,1501600,1501501"
"Grupo 2";"% da população emdomicílios";59,3;9;7;"1501907,1507466,1503309,1507607,1506906,1502301,1504307,1501600,1501501"
"Grupo 2";"% da população emdomicílios ";29,6766666666667;9;7;"1501907,1507466,1503309,1507607,1506906,1502301,1504307,1501600,1501501"
"Grupo 2";"0 a 1 ";45;9;7;"1501907,1507466,1503309,1507607,1506906,1502301,1504307,1501600,1501501"
"Grupo 2";"Mortes/1.000 habitantes ";56,3655555555556;9;7;"1501907,1507466,1503309,1507607,1506906,1502301,1504307,1501600,1501501"
"Grupo 2";"Valor (R$ mil)";47,8855555555556;9;7;"1501907,1507466,1503309,1507607,1506906,1502301,1504307,1501600,1501501"
"Grupo 3";"%";53,0739393939394;9;7;"1506161,1505494,1507755,1501006,1502939,1505536,1508050,1506138,1508407"
"Grupo 3";"% ";39,4344444444444;9;7;"1506161,1505494,1507755,1501006,1502939,1505536,1508050,1506138,1508407"
"Grupo 3";"% da população emdomicílios";53,9244444444444;9;7;"1506161,1505494,1507755,1501006,1502939,1505536,1508050,1506138,1508407"
"Grupo 3";"% da população emdomicílios ";35,9294444444444;9;7;"1506161,1505494,1507755,1501006,1502939,1505536,1508050,1506138,1508407"
"Grupo 3";"0 a 1 ";44,9266666666667;9;7;"1506161,1505494,1507755,1501006,1502939,1505536,1508050,1506138,1508407"
"Grupo 3";"Mortes/1.000 habitantes ";58,2222222222222;9;7;"1506161,1505494,1507755,1501006,1502939,1505536,1508050,1506138,1508407"
"Grupo 3";"Valor (R$ mil)";65,9566666666667;9;7;"1506161,1505494,1507755,1501006,1502939,1505536,1508050,1506138,1508407"
"Grupo 1";"%";41,2212121212121;9;7;"1505106,1506005,1500503,1500305,1502004,1505908,1506807,1505650,1505304"
"Grupo 1";"% ";55,1277777777778;9;7;"1505106,1506005,1500503,1500305,1502004,1505908,1506807,1505650,1505304"
"Grupo 1";"% da população emdomicílios";48,8266666666667;9;7;"1505106,1506005,1500503,1500305,1502004,1505908,1506807,1505650,1505304"
"Grupo 1";"% da população emdomicílios ";17,2611111111111;9;7;"1505106,1506005,1500503,1500305,1502004,1505908,1506807,1505650,1505304"
"Grupo 1";"0 a 1 ";34,7166666666667;9;7;"1505106,1506005,1500503,1500305,1502004,1505908,1506807,1505650,1505304"
"Grupo 1";"Mortes/1.000 habitantes ";57,9344444444444;9;7;"1505106,1506005,1500503,1500305,1502004,1505908,1506807,1505650,1505304"
"Grupo 1";"Valor (R$ mil)";55,9011111111111;9;7;"1505106,1506005,1500503,1500305,1502004,1505908,1506807,1505650,1505304"
"Grupo 2";"%";48,9421212121212;3;8;"1501204,1501600,1506104"
"Grupo 2";"% ";42,085;3;8;"1501204,1501600,1506104"
"Grupo 2";"% da população emdomicílios";32,4533333333333;3;8;"1501204,1501600,1506104"
"Grupo 2";"% da população emdomicílios ";34,1233333333333;3;8;"1501204,1501600,1506104"
"Grupo 2";"0 a 1 ";41,0588888888889;3;8;"1501204,1501600,1506104"
"Grupo 2";"Mortes/1.000 habitantes ";56,6033333333333;3;8;"1501204,1501600,1506104"
"Grupo 2";"Valor (R$ mil)";45,5033333333333;3;8;"1501204,1501600,1506104"
"Grupo 3";"%";51,0712121212121;3;8;"1502772,1504976,1507151"
"Grupo 3";"% ";25,5583333333333;3;8;"1502772,1504976,1507151"
"Grupo 3";"% da população emdomicílios";43,0066666666667;3;8;"1502772,1504976,1507151"
"Grupo 3";"% da população emdomicílios ";31,4366666666667;3;8;"1502772,1504976,1507151"
"Grupo 3";"0 a 1 ";43,8144444444444;3;8;"1502772,1504976,1507151"
"Grupo 3";"Mortes/1.000 habitantes ";56,9766666666667;3;8;"1502772,1504976,1507151"
"Grupo 3";"Valor (R$ mil)";62,0966666666667;3;8;"1502772,1504976,1507151"
"Grupo 1";"%";36,6;3;8;"1506005,1507706,1504505"
"Grupo 1";"% ";51,95;3;8;"1506005,1507706,1504505"
"Grupo 1";"% da população emdomicílios";40,8533333333333;3;8;"1506005,1507706,1504505"
"Grupo 1";"% da população emdomicílios ";8,615;3;8;"1506005,1507706,1504505"
"Grupo 1";"0 a 1 ";38,0377777777778;3;8;"1506005,1507706,1504505"
"Grupo 1";"Mortes/1.000 habitantes ";56,7566666666667;3;8;"1506005,1507706,1504505"
"Grupo 1";"Valor (R$ mil)";45,5733333333333;3;8;"1506005,1507706,1504505"
"Grupo 2";"%";47,3049090909091;5;8;"1505601,1507201,1502202,1507953,1503077"
"Grupo 2";"% ";34,183;5;8;"1505601,1507201,1502202,1507953,1503077"
"Grupo 2";"% da população emdomicílios";63,668;5;8;"1505601,1507201,1502202,1507953,1503077"
"Grupo 2";"% da população emdomicílios ";32,456;5;8;"1505601,1507201,1502202,1507953,1503077"
"Grupo 2";"0 a 1 ";41,2893333333333;5;8;"1505601,1507201,1502202,1507953,1503077"
"Grupo 2";"Mortes/1.000 habitantes ";56,72;5;8;"1505601,1507201,1502202,1507953,1503077"
"Grupo 2";"Valor (R$ mil)";53,378;5;8;"1505601,1507201,1502202,1507953,1503077"
"Grupo 3";"%";47,7387272727273;5;8;"1508357,1508126,1505031,1503705,1506583"
"Grupo 3";"% ";42,983;5;8;"1508357,1508126,1505031,1503705,1506583"
"Grupo 3";"% da população emdomicílios";48,92;5;8;"1508357,1508126,1505031,1503705,1506583"
"Grupo 3";"% da população emdomicílios ";36,127;5;8;"1508357,1508126,1505031,1503705,1506583"
"Grupo 3";"0 a 1 ";36,0893333333333;5;8;"1508357,1508126,1505031,1503705,1506583"
"Grupo 3";"Mortes/1.000 habitantes ";58,744;5;8;"1508357,1508126,1505031,1503705,1506583"
"Grupo 3";"Valor (R$ mil)";69,676;5;8;"1508357,1508126,1505031,1503705,1506583"
"Grupo 1";"%";39,6243636363636;5;8;"1506401,1502855,1505908,1504505,1502004"
"Grupo 1";"% ";50,839;5;8;"1506401,1502855,1505908,1504505,1502004"
"Grupo 1";"% da população emdomicílios";30,874;5;8;"1506401,1502855,1505908,1504505,1502004"
"Grupo 1";"% da população emdomicílios ";18,794;5;8;"1506401,1502855,1505908,1504505,1502004"
"Grupo 1";"0 a 1 ";44,6893333333333;5;8;"1506401,1502855,1505908,1504505,1502004"
"Grupo 1";"Mortes/1.000 habitantes ";57,222;5;8;"1506401,1502855,1505908,1504505,1502004"
"Grupo 1";"Valor (R$ mil)";42,954;5;8;"1506401,1502855,1505908,1504505,1502004"
"Grupo 2";"%";46,2105194805195;7;8;"1501204,1500909,1504604,1501907,1506112,1506203,1501303"
"Grupo 2";"% ";48,1264285714286;7;8;"1501204,1500909,1504604,1501907,1506112,1506203,1501303"
"Grupo 2";"% da população emdomicílios";48,8414285714286;7;8;"1501204,1500909,1504604,1501907,1506112,1506203,1501303"
"Grupo 2";"% da população emdomicílios ";27,2092857142857;7;8;"1501204,1500909,1504604,1501907,1506112,1506203,1501303"
"Grupo 2";"0 a 1 ";40,8261904761905;7;8;"1501204,1500909,1504604,1501907,1506112,1506203,1501303"
"Grupo 2";"Mortes/1.000 habitantes ";56,6514285714286;7;8;"1501204,1500909,1504604,1501907,1506112,1506203,1501303"
"Grupo 2";"Valor (R$ mil)";50,0557142857143;7;8;"1501204,1500909,1504604,1501907,1506112,1506203,1501303"
"Grupo 3";"%";47,5398701298701;7;8;"1501253,1504976,1506195,1503804,1507508,1505031,1501576"
"Grupo 3";"% ";38,8064285714286;7;8;"1501253,1504976,1506195,1503804,1507508,1505031,1501576"
"Grupo 3";"% da população emdomicílios";51,4014285714286;7;8;"1501253,1504976,1506195,1503804,1507508,1505031,1501576"
"Grupo 3";"% da população emdomicílios ";35,765;7;8;"1501253,1504976,1506195,1503804,1507508,1505031,1501576"
"Grupo 3";"0 a 1 ";42,6033333333333;7;8;"1501253,1504976,1506195,1503804,1507508,1505031,1501576"
"Grupo 3";"Mortes/1.000 habitantes ";57,5285714285714;7;8;"1501253,1504976,1506195,1503804,1507508,1505031,1501576"
"Grupo 3";"Valor (R$ mil)";64,0057142857143;7;8;"1501253,1504976,1506195,1503804,1507508,1505031,1501576"
"Grupo 1";"%";44,7505194805195;7;8;"1500503,1505106,1506807,1501451,1502806,1502004,1503903"
"Grupo 1";"% ";58,1964285714286;7;8;"1500503,1505106,1506807,1501451,1502806,1502004,1503903"
"Grupo 1";"% da população emdomicílios";52,3114285714286;7;8;"1500503,1505106,1506807,1501451,1502806,1502004,1503903"
"Grupo 1";"% da população emdomicílios ";18,2814285714286;7;8;"1500503,1505106,1506807,1501451,1502806,1502004,1503903"
"Grupo 1";"0 a 1 ";36,857619047619;7;8;"1500503,1505106,1506807,1501451,1502806,1502004,1503903"
"Grupo 1";"Mortes/1.000 habitantes ";57,82;7;8;"1500503,1505106,1506807,1501451,1502806,1502004,1503903"
"Grupo 1";"Valor (R$ mil)";56,08;7;8;"1500503,1505106,1506807,1501451,1502806,1502004,1503903"
"Grupo 2";"%";49,0875757575758;9;8;"1506906,1502905,1506112,1500800,1506559,1508308,1507003,1507409,1503309"
"Grupo 2";"% ";42,8611111111111;9;8;"1506906,1502905,1506112,1500800,1506559,1508308,1507003,1507409,1503309"
"Grupo 2";"% da população emdomicílios";57,6788888888889;9;8;"1506906,1502905,1506112,1500800,1506559,1508308,1507003,1507409,1503309"
"Grupo 2";"% da população emdomicílios ";32,7166666666667;9;8;"1506906,1502905,1506112,1500800,1506559,1508308,1507003,1507409,1503309"
"Grupo 2";"0 a 1 ";42,9385185185185;9;8;"1506906,1502905,1506112,1500800,1506559,1508308,1507003,1507409,1503309"
"Grupo 2";"Mortes/1.000 habitantes ";55,9544444444444;9;8;"1506906,1502905,1506112,1500800,1506559,1508308,1507003,1507409,1503309"
"Grupo 2";"Valor (R$ mil)";52,3488888888889;9;8;"1506906,1502905,1506112,1500800,1506559,1508308,1507003,1507409,1503309"
"Grupo 3";"%";48,8756565656566;9;8;"1506187,1501725,1503754,1505536,1503044,1508159,1504976,1505502,1507300"
"Grupo 3";"% ";46,705;9;8;"1506187,1501725,1503754,1505536,1503044,1508159,1504976,1505502,1507300"
"Grupo 3";"% da população emdomicílios";60,1766666666667;9;8;"1506187,1501725,1503754,1505536,1503044,1508159,1504976,1505502,1507300"
"Grupo 3";"% da população emdomicílios ";31,7761111111111;9;8;"1506187,1501725,1503754,1505536,1503044,1508159,1504976,1505502,1507300"
"Grupo 3";"0 a 1 ";38,3662962962963;9;8;"1506187,1501725,1503754,1505536,1503044,1508159,1504976,1505502,1507300"
"Grupo 3";"Mortes/1.000 habitantes ";59,4877777777778;9;8;"1506187,1501725,1503754,1505536,1503044,1508159,1504976,1505502,1507300"
"Grupo 3";"Valor (R$ mil)";69,3333333333333;9;8;"1506187,1501725,1503754,1505536,1503044,1508159,1504976,1505502,1507300"
"Grupo 1";"%";41,2245454545455;9;8;"1504505,1505106,1506302,1507706,1505809,1507904,1500305,1506005,1502004"
"Grupo 1";"% ";52,5083333333333;9;8;"1504505,1505106,1506302,1507706,1505809,1507904,1500305,1506005,1502004"
"Grupo 1";"% da população emdomicílios";48,1355555555556;9;8;"1504505,1505106,1506302,1507706,1505809,1507904,1500305,1506005,1502004"
"Grupo 1";"% da população emdomicílios ";19,0494444444444;9;8;"1504505,1505106,1506302,1507706,1505809,1507904,1500305,1506005,1502004"
"Grupo 1";"0 a 1 ";38,8766666666667;9;8;"1504505,1505106,1506302,1507706,1505809,1507904,1500305,1506005,1502004"
"Grupo 1";"Mortes/1.000 habitantes ";56,6866666666667;9;8;"1504505,1505106,1506302,1507706,1505809,1507904,1500305,1506005,1502004"
"Grupo 1";"Valor (R$ mil)";49,3255555555556;9;8;"1504505,1505106,1506302,1507706,1505809,1507904,1500305,1506005,1502004"
"Grupo 2";"%";41,9087878787879;3;9;"1502103,1504950,1504604"
"Grupo 2";"% ";53,1366666666667;3;9;"1502103,1504950,1504604"
"Grupo 2";"% da população emdomicílios";59,7133333333333;3;9;"1502103,1504950,1504604"
"Grupo 2";"% da população emdomicílios ";20,9666666666667;3;9;"1502103,1504950,1504604"
"Grupo 2";"0 a 1 ";34,4444444444444;3;9;"1502103,1504950,1504604"
"Grupo 2";"Mortes/1.000 habitantes ";54,6566666666667;3;9;"1502103,1504950,1504604"
"Grupo 2";"Valor (R$ mil)";45,4733333333333;3;9;"1502103,1504950,1504604"
"Grupo 3";"%";58,1069696969697;3;9;"1505536,1502939,1502707"
"Grupo 3";"% ";48,6366666666667;3;9;"1505536,1502939,1502707"
"Grupo 3";"% da população emdomicílios";73,98;3;9;"1505536,1502939,1502707"
"Grupo 3";"% da população emdomicílios ";41,4516666666667;3;9;"1505536,1502939,1502707"
"Grupo 3";"0 a 1 ";45,7777777777778;3;9;"1505536,1502939,1502707"
"Grupo 3";"Mortes/1.000 habitantes ";58,2733333333333;3;9;"1505536,1502939,1502707"
"Grupo 3";"Valor (R$ mil)";72,0166666666667;3;9;"1505536,1502939,1502707"
"Grupo 1";"%";45,8027272727273;3;9;"1503903,1504901,1506401"
"Grupo 1";"% ";59,5883333333333;3;9;"1503903,1504901,1506401"
"Grupo 1";"% da população emdomicílios";57,26;3;9;"1503903,1504901,1506401"
"Grupo 1";"% da população emdomicílios ";19,975;3;9;"1503903,1504901,1506401"
"Grupo 1";"0 a 1 ";45,3333333333333;3;9;"1503903,1504901,1506401"
"Grupo 1";"Mortes/1.000 habitantes ";56,3733333333333;3;9;"1503903,1504901,1506401"
"Grupo 1";"Valor (R$ mil)";48,1066666666667;3;9;"1503903,1504901,1506401"
"Grupo 2";"%";56,1361818181818;5;9;"1508308,1506203,1505007,1501501,1502202"
"Grupo 2";"% ";41,557;5;9;"1508308,1506203,1505007,1501501,1502202"
"Grupo 2";"% da população emdomicílios";62,33;5;9;"1508308,1506203,1505007,1501501,1502202"
"Grupo 2";"% da população emdomicílios ";38,827;5;9;"1508308,1506203,1505007,1501501,1502202"
"Grupo 2";"0 a 1 ";43,2446666666667;5;9;"1508308,1506203,1505007,1501501,1502202"
"Grupo 2";"Mortes/1.000 habitantes ";58,962;5;9;"1508308,1506203,1505007,1501501,1502202"
"Grupo 2";"Valor (R$ mil)";57,218;5;9;"1508308,1506203,1505007,1501501,1502202"
"Grupo 3";"%";49,8141818181818;5;9;"1501782,1505064,1501758,1506138,1505502"
"Grupo 3";"% ";37,163;5;9;"1501782,1505064,1501758,1506138,1505502"
"Grupo 3";"% da população emdomicílios";62,8;5;9;"1501782,1505064,1501758,1506138,1505502"
"Grupo 3";"% da população emdomicílios ";37,504;5;9;"1501782,1505064,1501758,1506138,1505502"
"Grupo 3";"0 a 1 ";41,3553333333333;5;9;"1501782,1505064,1501758,1506138,1505502"
"Grupo 3";"Mortes/1.000 habitantes ";56,304;5;9;"1501782,1505064,1501758,1506138,1505502"
"Grupo 3";"Valor (R$ mil)";67,17;5;9;"1501782,1505064,1501758,1506138,1505502"
"Grupo 1";"%";43,2590909090909;5;9;"1507706,1502855,1504901,1502004,1507904"
"Grupo 1";"% ";53,362;5;9;"1507706,1502855,1504901,1502004,1507904"
"Grupo 1";"% da população emdomicílios";47,178;5;9;"1507706,1502855,1504901,1502004,1507904"
"Grupo 1";"% da população emdomicílios ";20,509;5;9;"1507706,1502855,1504901,1502004,1507904"
"Grupo 1";"0 a 1 ";43,2886666666667;5;9;"1507706,1502855,1504901,1502004,1507904"
"Grupo 1";"Mortes/1.000 habitantes ";56,59;5;9;"1507706,1502855,1504901,1502004,1507904"
"Grupo 1";"Valor (R$ mil)";46,59;5;9;"1507706,1502855,1504901,1502004,1507904"
"Grupo 2";"%";44,5442857142857;7;9;"1504604,1503077,1503200,1505205,1500909,1502301,1506203"
"Grupo 2";"% ";39,9592857142857;7;9;"1504604,1503077,1503200,1505205,1500909,1502301,1506203"
"Grupo 2";"% da população emdomicílios";51,8871428571429;7;9;"1504604,1503077,1503200,1505205,1500909,1502301,1506203"
"Grupo 2";"% da população emdomicílios ";28,0657142857143;7;9;"1504604,1503077,1503200,1505205,1500909,1502301,1506203"
"Grupo 2";"0 a 1 ";38,0957142857143;7;9;"1504604,1503077,1503200,1505205,1500909,1502301,1506203"
"Grupo 2";"Mortes/1.000 habitantes ";55,3842857142857;7;9;"1504604,1503077,1503200,1505205,1500909,1502301,1506203"
"Grupo 2";"Valor (R$ mil)";48,6114285714286;7;9;"1504604,1503077,1503200,1505205,1500909,1502301,1506203"
"Grupo 3";"%";51,5727272727273;7;9;"1500131,1501006,1502152,1505064,1508050,1508407,1506138"
"Grupo 3";"% ";41,05;7;9;"1500131,1501006,1502152,1505064,1508050,1508407,1506138"
"Grupo 3";"% da população emdomicílios";57,3257142857143;7;9;"1500131,1501006,1502152,1505064,1508050,1508407,1506138"
"Grupo 3";"% da população emdomicílios ";32,9142857142857;7;9;"1500131,1501006,1502152,1505064,1508050,1508407,1506138"
"Grupo 3";"0 a 1 ";42,6990476190476;7;9;"1500131,1501006,1502152,1505064,1508050,1508407,1506138"
"Grupo 3";"Mortes/1.000 habitantes ";57,5557142857143;7;9;"1500131,1501006,1502152,1505064,1508050,1508407,1506138"
"Grupo 3";"Valor (R$ mil)";64,3171428571429;7;9;"1500131,1501006,1502152,1505064,1508050,1508407,1506138"
"Grupo 1";"%";38,5820779220779;7;9;"1505809,1503002,1507706,1505908,1501105,1500305,1500404"
"Grupo 1";"% ";52,0157142857143;7;9;"1505809,1503002,1507706,1505908,1501105,1500305,1500404"
"Grupo 1";"% da população emdomicílios";46,5228571428571;7;9;"1505809,1503002,1507706,1505908,1501105,1500305,1500404"
"Grupo 1";"% da população emdomicílios ";13,8885714285714;7;9;"1505809,1503002,1507706,1505908,1501105,1500305,1500404"
"Grupo 1";"0 a 1 ";41,6352380952381;7;9;"1505809,1503002,1507706,1505908,1501105,1500305,1500404"
"Grupo 1";"Mortes/1.000 habitantes ";56,3957142857143;7;9;"1505809,1503002,1507706,1505908,1501105,1500305,1500404"
"Grupo 1";"Valor (R$ mil)";47,1371428571429;7;9;"1505809,1503002,1507706,1505908,1501105,1500305,1500404"
"Grupo 2";"%";49,9393939393939;9;9;"1501501,1507102,1507409,1503507,1506203,1508308,1504406,1505205,1502608"
"Grupo 2";"% ";43,1388888888889;9;9;"1501501,1507102,1507409,1503507,1506203,1508308,1504406,1505205,1502608"
"Grupo 2";"% da população emdomicílios";58,8166666666667;9;9;"1501501,1507102,1507409,1503507,1506203,1508308,1504406,1505205,1502608"
"Grupo 2";"% da população emdomicílios ";33,9477777777778;9;9;"1501501,1507102,1507409,1503507,1506203,1508308,1504406,1505205,1502608"
"Grupo 2";"0 a 1 ";44,7777777777778;9;9;"1501501,1507102,1507409,1503507,1506203,1508308,1504406,1505205,1502608"
"Grupo 2";"Mortes/1.000 habitantes ";56,92;9;9;"1501501,1507102,1507409,1503507,1506203,1508308,1504406,1505205,1502608"
"Grupo 2";"Valor (R$ mil)";50,5;9;9;"1501501,1507102,1507409,1503507,1506203,1508308,1504406,1505205,1502608"
"Grupo 3";"%";43,3792929292929;9;9;"1507508,1506708,1505494,1508050,1508159,1500347,1505635,1508126,1503705"
"Grupo 3";"% ";38,7377777777778;9;9;"1507508,1506708,1505494,1508050,1508159,1500347,1505635,1508126,1503705"
"Grupo 3";"% da população emdomicílios";53,2188888888889;9;9;"1507508,1506708,1505494,1508050,1508159,1500347,1505635,1508126,1503705"
"Grupo 3";"% da população emdomicílios ";32,3083333333333;9;9;"1507508,1506708,1505494,1508050,1508159,1500347,1505635,1508126,1503705"
"Grupo 3";"0 a 1 ";46,2848148148148;9;9;"1507508,1506708,1505494,1508050,1508159,1500347,1505635,1508126,1503705"
"Grupo 3";"Mortes/1.000 habitantes ";56,4488888888889;9;9;"1507508,1506708,1505494,1508050,1508159,1500347,1505635,1508126,1503705"
"Grupo 3";"Valor (R$ mil)";63,5044444444444;9;9;"1507508,1506708,1505494,1508050,1508159,1500347,1505635,1508126,1503705"
"Grupo 1";"%";43,6222222222222;9;9;"1503101,1501808,1506401,1504802,1507706,1501451,1505106,1506807,1506005"
"Grupo 1";"% ";56,25;9;9;"1503101,1501808,1506401,1504802,1507706,1501451,1505106,1506807,1506005"
