"nome_mesoreg";"DIMENSAO";"bs_mean";"nMun";"nExec";"munAmostrados"
"Metropolitana de Belém";"Mortes/1.000 habitantes ";59,9814285714286;7;3;"1507003,1504422,1501303,1501402,1506351,1501501,1502400"
"Metropolitana de Belém";"Valor (R$ mil)";68,6371428571429;7;3;"1507003,1504422,1501303,1501402,1506351,1501501,1502400"
"Nordeste Paraense";"%";44,9112121212121;9;3;"1507953,1504059,1508035,1502301,1504604,1504950,1505205,1506203,1503457"
"Nordeste Paraense";"% ";41,0961111111111;9;3;"1507953,1504059,1508035,1502301,1504604,1504950,1505205,1506203,1503457"
"Nordeste Paraense";"% da população emdomicílios";66,3555555555556;9;3;"1507953,1504059,1508035,1502301,1504604,1504950,1505205,1506203,1503457"
"Nordeste Paraense";"% da população emdomicílios ";29,2405555555556;9;3;"1507953,1504059,1508035,1502301,1504604,1504950,1505205,1506203,1503457"
"Nordeste Paraense";"0 a 1 ";39,9137037037037;9;3;"1507953,1504059,1508035,1502301,1504604,1504950,1505205,1506203,1503457"
"Nordeste Paraense";"Mortes/1.000 habitantes ";55,8244444444444;9;3;"1507953,1504059,1508035,1502301,1504604,1504950,1505205,1506203,1503457"
"Nordeste Paraense";"Valor (R$ mil)";52,6833333333333;9;3;"1507953,1504059,1508035,1502301,1504604,1504950,1505205,1506203,1503457"
"Sudeste Paraense";"%";51,5671717171717;9;3;"1505494,1501576,1505635,1501758,1503093,1503804,1502939,1500131,1507755"
"Sudeste Paraense";"% ";29,77;9;3;"1505494,1501576,1505635,1501758,1503093,1503804,1502939,1500131,1507755"
"Sudeste Paraense";"% da população emdomicílios";53,0577777777778;9;3;"1505494,1501576,1505635,1501758,1503093,1503804,1502939,1500131,1507755"
"Sudeste Paraense";"% da população emdomicílios ";37,5772222222222;9;3;"1505494,1501576,1505635,1501758,1503093,1503804,1502939,1500131,1507755"
"Sudeste Paraense";"0 a 1 ";44,3581481481481;9;3;"1505494,1501576,1505635,1501758,1503093,1503804,1502939,1500131,1507755"
"Sudeste Paraense";"Mortes/1.000 habitantes ";56,4133333333333;9;3;"1505494,1501576,1505635,1501758,1503093,1503804,1502939,1500131,1507755"
"Sudeste Paraense";"Valor (R$ mil)";64,5388888888889;9;3;"1505494,1501576,1505635,1501758,1503093,1503804,1502939,1500131,1507755"
"Marajó";"%";41,3212121212121;9;3;"1502509,1504505,1503101,1506401,1507904,1501808,1500701,1505809,1502806"
"Marajó";"% ";51,1805555555556;9;3;"1502509,1504505,1503101,1506401,1507904,1501808,1500701,1505809,1502806"
"Marajó";"% da população emdomicílios";51,5155555555556;9;3;"1502509,1504505,1503101,1506401,1507904,1501808,1500701,1505809,1502806"
"Marajó";"% da população emdomicílios ";14,495;9;3;"1502509,1504505,1503101,1506401,1507904,1501808,1500701,1505809,1502806"
"Marajó";"0 a 1 ";42,7040740740741;9;3;"1502509,1504505,1503101,1506401,1507904,1501808,1500701,1505809,1502806"
"Marajó";"Mortes/1.000 habitantes ";56,7277777777778;9;3;"1502509,1504505,1503101,1506401,1507904,1501808,1500701,1505809,1502806"
"Marajó";"Valor (R$ mil)";48,0122222222222;9;3;"1502509,1504505,1503101,1506401,1507904,1501808,1500701,1505809,1502806"
"Baixo Amazonas";"%";43,8649494949495;9;3;"1504802,1505650,1501451,1505106,1500503,1505304,1502855,1506807,1500404"
"Baixo Amazonas";"% ";56,57;9;3;"1504802,1505650,1501451,1505106,1500503,1505304,1502855,1506807,1500404"
"Baixo Amazonas";"% da população emdomicílios";41,0988888888889;9;3;"1504802,1505650,1501451,1505106,1500503,1505304,1502855,1506807,1500404"
"Baixo Amazonas";"% da população emdomicílios ";20,7766666666667;9;3;"1504802,1505650,1501451,1505106,1500503,1505304,1502855,1506807,1500404"
"Baixo Amazonas";"0 a 1 ";35,3096296296296;9;3;"1504802,1505650,1501451,1505106,1500503,1505304,1502855,1506807,1500404"
"Baixo Amazonas";"Mortes/1.000 habitantes ";57,9022222222222;9;3;"1504802,1505650,1501451,1505106,1500503,1505304,1502855,1506807,1500404"
"Baixo Amazonas";"Valor (R$ mil)";55,2644444444444;9;3;"1504802,1505650,1501451,1505106,1500503,1505304,1502855,1506807,1500404"
"Sudoeste Paraense";"%";44,020404040404;9;3;"1501006,1500602,1503606,1508050,1503754,1505031,1506195,1501725,1508159"
"Sudoeste Paraense";"% ";54,515;9;3;"1501006,1500602,1503606,1508050,1503754,1505031,1506195,1501725,1508159"
"Sudoeste Paraense";"% da população emdomicílios";50,6911111111111;9;3;"1501006,1500602,1503606,1508050,1503754,1505031,1506195,1501725,1508159"
"Sudoeste Paraense";"% da população emdomicílios ";28,0938888888889;9;3;"1501006,1500602,1503606,1508050,1503754,1505031,1506195,1501725,1508159"
"Sudoeste Paraense";"0 a 1 ";40,0451851851852;9;3;"1501006,1500602,1503606,1508050,1503754,1505031,1506195,1501725,1508159"
"Sudoeste Paraense";"Mortes/1.000 habitantes ";60,1811111111111;9;3;"1501006,1500602,1503606,1508050,1503754,1505031,1506195,1501725,1508159"
"Sudoeste Paraense";"Valor (R$ mil)";64,4977777777778;9;3;"1501006,1500602,1503606,1508050,1503754,1505031,1506195,1501725,1508159"
"Metropolitana de Belém";"%";64,0324242424242;9;3;"1503408,1506500,1502400,1506351,1501402,1501501,1504422,1507003,1500800"
"Metropolitana de Belém";"% ";51,6861111111111;9;3;"1503408,1506500,1502400,1506351,1501402,1501501,1504422,1507003,1500800"
"Metropolitana de Belém";"% da população emdomicílios";72,2911111111111;9;3;"1503408,1506500,1502400,1506351,1501402,1501501,1504422,1507003,1500800"
"Metropolitana de Belém";"% da população emdomicílios ";47,1594444444444;9;3;"1503408,1506500,1502400,1506351,1501402,1501501,1504422,1507003,1500800"
"Metropolitana de Belém";"0 a 1 ";49,3211111111111;9;3;"1503408,1506500,1502400,1506351,1501402,1501501,1504422,1507003,1500800"
"Metropolitana de Belém";"Mortes/1.000 habitantes ";59,6066666666667;9;3;"1503408,1506500,1502400,1506351,1501402,1501501,1504422,1507003,1500800"
"Metropolitana de Belém";"Valor (R$ mil)";67,0566666666667;9;3;"1503408,1506500,1502400,1506351,1501402,1501501,1504422,1507003,1500800"
"Nordeste Paraense";"%";50,6787878787879;3;4;"1502301,1506104,1504059"
"Nordeste Paraense";"% ";29,92;3;4;"1502301,1506104,1504059"
"Nordeste Paraense";"% da população emdomicílios";68,7266666666667;3;4;"1502301,1506104,1504059"
"Nordeste Paraense";"% da população emdomicílios ";37,8666666666667;3;4;"1502301,1506104,1504059"
"Nordeste Paraense";"0 a 1 ";29,5044444444444;3;4;"1502301,1506104,1504059"
"Nordeste Paraense";"Mortes/1.000 habitantes ";55,3266666666667;3;4;"1502301,1506104,1504059"
"Nordeste Paraense";"Valor (R$ mil)";54,4433333333333;3;4;"1502301,1506104,1504059"
"Sudeste Paraense";"%";48,9618181818182;3;4;"1502939,1501576,1501782"
"Sudeste Paraense";"% ";36,965;3;4;"1502939,1501576,1501782"
"Sudeste Paraense";"% da população emdomicílios";65,9533333333333;3;4;"1502939,1501576,1501782"
"Sudeste Paraense";"% da população emdomicílios ";33,4783333333333;3;4;"1502939,1501576,1501782"
"Sudeste Paraense";"0 a 1 ";48,6677777777778;3;4;"1502939,1501576,1501782"
"Sudeste Paraense";"Mortes/1.000 habitantes ";56,9733333333333;3;4;"1502939,1501576,1501782"
"Sudeste Paraense";"Valor (R$ mil)";62,63;3;4;"1502939,1501576,1501782"
"Marajó";"%";42,2772727272727;3;4;"1503101,1506401,1501105"
"Marajó";"% ";53,2416666666667;3;4;"1503101,1506401,1501105"
"Marajó";"% da população emdomicílios";52,7866666666667;3;4;"1503101,1506401,1501105"
"Marajó";"% da população emdomicílios ";16,99;3;4;"1503101,1506401,1501105"
"Marajó";"0 a 1 ";52;3;4;"1503101,1506401,1501105"
"Marajó";"Mortes/1.000 habitantes ";57,26;3;4;"1503101,1506401,1501105"
"Marajó";"Valor (R$ mil)";43,7366666666667;3;4;"1503101,1506401,1501105"
"Baixo Amazonas";"%";39,6181818181818;3;4;"1505908,1504802,1503903"
"Baixo Amazonas";"% ";56,0116666666667;3;4;"1505908,1504802,1503903"
"Baixo Amazonas";"% da população emdomicílios";44,5133333333333;3;4;"1505908,1504802,1503903"
"Baixo Amazonas";"% da população emdomicílios ";18,0216666666667;3;4;"1505908,1504802,1503903"
"Baixo Amazonas";"0 a 1 ";37,4088888888889;3;4;"1505908,1504802,1503903"
"Baixo Amazonas";"Mortes/1.000 habitantes ";55,73;3;4;"1505908,1504802,1503903"
"Baixo Amazonas";"Valor (R$ mil)";51,05;3;4;"1505908,1504802,1503903"
"Sudoeste Paraense";"%";38,8063636363636;3;4;"1501006,1501725,1508050"
"Sudoeste Paraense";"% ";51,505;3;4;"1501006,1501725,1508050"
"Sudoeste Paraense";"% da população emdomicílios";43,82;3;4;"1501006,1501725,1508050"
"Sudoeste Paraense";"% da população emdomicílios ";21,5183333333333;3;4;"1501006,1501725,1508050"
"Sudoeste Paraense";"0 a 1 ";37,4822222222222;3;4;"1501006,1501725,1508050"
"Sudoeste Paraense";"Mortes/1.000 habitantes ";57,35;3;4;"1501006,1501725,1508050"
"Sudoeste Paraense";"Valor (R$ mil)";53,5433333333333;3;4;"1501006,1501725,1508050"
"Metropolitana de Belém";"%";69,5469696969697;3;4;"1501501,1500800,1502400"
"Metropolitana de Belém";"% ";53,9483333333333;3;4;"1501501,1500800,1502400"
"Metropolitana de Belém";"% da população emdomicílios";83,24;3;4;"1501501,1500800,1502400"
"Metropolitana de Belém";"% da população emdomicílios ";51,1133333333333;3;4;"1501501,1500800,1502400"
"Metropolitana de Belém";"0 a 1 ";50,2222222222222;3;4;"1501501,1500800,1502400"
"Metropolitana de Belém";"Mortes/1.000 habitantes ";61,88;3;4;"1501501,1500800,1502400"
"Metropolitana de Belém";"Valor (R$ mil)";71,23;3;4;"1501501,1500800,1502400"
"Nordeste Paraense";"%";48,3203636363636;5;4;"1506609,1508001,1507102,1504000,1503507"
"Nordeste Paraense";"% ";37,818;5;4;"1506609,1508001,1507102,1504000,1503507"
"Nordeste Paraense";"% da população emdomicílios";67,396;5;4;"1506609,1508001,1507102,1504000,1503507"
"Nordeste Paraense";"% da população emdomicílios ";29,075;5;4;"1506609,1508001,1507102,1504000,1503507"
"Nordeste Paraense";"0 a 1 ";43,1786666666667;5;4;"1506609,1508001,1507102,1504000,1503507"
"Nordeste Paraense";"Mortes/1.000 habitantes ";56,358;5;4;"1506609,1508001,1507102,1504000,1503507"
"Nordeste Paraense";"Valor (R$ mil)";48,846;5;4;"1506609,1508001,1507102,1504000,1503507"
"Sudeste Paraense";"%";50,316;5;4;"1505635,1506583,1506708,1500131,1506138"
"Sudeste Paraense";"% ";32,024;5;4;"1505635,1506583,1506708,1500131,1506138"
"Sudeste Paraense";"% da população emdomicílios";64,76;5;4;"1505635,1506583,1506708,1500131,1506138"
"Sudeste Paraense";"% da população emdomicílios ";37,631;5;4;"1505635,1506583,1506708,1500131,1506138"
"Sudeste Paraense";"0 a 1 ";49,2666666666667;5;4;"1505635,1506583,1506708,1500131,1506138"
"Sudeste Paraense";"Mortes/1.000 habitantes ";59,126;5;4;"1505635,1506583,1506708,1500131,1506138"
"Sudeste Paraense";"Valor (R$ mil)";66,092;5;4;"1505635,1506583,1506708,1500131,1506138"
"Marajó";"%";38,3810909090909;5;4;"1501105,1501808,1502509,1504901,1507706"
"Marajó";"% ";51,295;5;4;"1501105,1501808,1502509,1504901,1507706"
"Marajó";"% da população emdomicílios";55,956;5;4;"1501105,1501808,1502509,1504901,1507706"
"Marajó";"% da população emdomicílios ";9,148;5;4;"1501105,1501808,1502509,1504901,1507706"
"Marajó";"0 a 1 ";45,156;5;4;"1501105,1501808,1502509,1504901,1507706"
"Marajó";"Mortes/1.000 habitantes ";56,744;5;4;"1501105,1501808,1502509,1504901,1507706"
"Marajó";"Valor (R$ mil)";45,252;5;4;"1501105,1501808,1502509,1504901,1507706"
"Baixo Amazonas";"%";46,6121818181818;5;4;"1501451,1502855,1505304,1506807,1505106"
"Baixo Amazonas";"% ";57,433;5;4;"1501451,1502855,1505304,1506807,1505106"
"Baixo Amazonas";"% da população emdomicílios";38,718;5;4;"1501451,1502855,1505304,1506807,1505106"
"Baixo Amazonas";"% da população emdomicílios ";18,585;5;4;"1501451,1502855,1505304,1506807,1505106"
"Baixo Amazonas";"0 a 1 ";35,4226666666667;5;4;"1501451,1502855,1505304,1506807,1505106"
"Baixo Amazonas";"Mortes/1.000 habitantes ";57,732;5;4;"1501451,1502855,1505304,1506807,1505106"
"Baixo Amazonas";"Valor (R$ mil)";54,886;5;4;"1501451,1502855,1505304,1506807,1505106"
"Sudoeste Paraense";"%";46,1543636363636;5;4;"1506195,1508159,1503606,1500602,1508357"
"Sudoeste Paraense";"% ";51,744;5;4;"1506195,1508159,1503606,1500602,1508357"
"Sudoeste Paraense";"% da população emdomicílios";47,636;5;4;"1506195,1508159,1503606,1500602,1508357"
"Sudoeste Paraense";"% da população emdomicílios ";29,427;5;4;"1506195,1508159,1503606,1500602,1508357"
"Sudoeste Paraense";"0 a 1 ";41,132;5;4;"1506195,1508159,1503606,1500602,1508357"
"Sudoeste Paraense";"Mortes/1.000 habitantes ";60,046;5;4;"1506195,1508159,1503606,1500602,1508357"
"Sudoeste Paraense";"Valor (R$ mil)";65,66;5;4;"1506195,1508159,1503606,1500602,1508357"
"Metropolitana de Belém";"%";56,9970909090909;5;4;"1503408,1504422,1501907,1501402,1501501"
"Metropolitana de Belém";"% ";51,238;5;4;"1503408,1504422,1501907,1501402,1501501"
"Metropolitana de Belém";"% da população emdomicílios";70,752;5;4;"1503408,1504422,1501907,1501402,1501501"
"Metropolitana de Belém";"% da população emdomicílios ";42,21;5;4;"1503408,1504422,1501907,1501402,1501501"
"Metropolitana de Belém";"0 a 1 ";51,0446666666667;5;4;"1503408,1504422,1501907,1501402,1501501"
"Metropolitana de Belém";"Mortes/1.000 habitantes ";59,17;5;4;"1503408,1504422,1501907,1501402,1501501"
"Metropolitana de Belém";"Valor (R$ mil)";62,93;5;4;"1503408,1504422,1501907,1501402,1501501"
"Nordeste Paraense";"%";44,4388311688312;7;4;"1508035,1501956,1507961,1503309,1507953,1507102,1502103"
"Nordeste Paraense";"% ";43,995;7;4;"1508035,1501956,1507961,1503309,1507953,1507102,1502103"
"Nordeste Paraense";"% da população emdomicílios";59,9;7;4;"1508035,1501956,1507961,1503309,1507953,1507102,1502103"
"Nordeste Paraense";"% da população emdomicílios ";26,8771428571429;7;4;"1508035,1501956,1507961,1503309,1507953,1507102,1502103"
"Nordeste Paraense";"0 a 1 ";45,6352380952381;7;4;"1508035,1501956,1507961,1503309,1507953,1507102,1502103"
"Nordeste Paraense";"Mortes/1.000 habitantes ";56,0571428571429;7;4;"1508035,1501956,1507961,1503309,1507953,1507102,1502103"
"Nordeste Paraense";"Valor (R$ mil)";47,94;7;4;"1508035,1501956,1507961,1503309,1507953,1507102,1502103"
"Sudeste Paraense";"%";52,4946753246753;7;4;"1505437,1505502,1504208,1506708,1501782,1501758,1508407"
"Sudeste Paraense";"% ";40,6085714285714;7;4;"1505437,1505502,1504208,1506708,1501782,1501758,1508407"
"Sudeste Paraense";"% da população emdomicílios";70,7828571428571;7;4;"1505437,1505502,1504208,1506708,1501782,1501758,1508407"
"Sudeste Paraense";"% da população emdomicílios ";40,8864285714286;7;4;"1505437,1505502,1504208,1506708,1501782,1501758,1508407"
"Sudeste Paraense";"0 a 1 ";44,7466666666667;7;4;"1505437,1505502,1504208,1506708,1501782,1501758,1508407"
"Sudeste Paraense";"Mortes/1.000 habitantes ";57,43;7;4;"1505437,1505502,1504208,1506708,1501782,1501758,1508407"
"Sudeste Paraense";"Valor (R$ mil)";70,51;7;4;"1505437,1505502,1504208,1506708,1501782,1501758,1508407"
"Marajó";"%";41,2253246753247;7;4;"1503101,1501105,1505700,1504505,1506401,1507904,1500305"
"Marajó";"% ";51,3192857142857;7;4;"1503101,1501105,1505700,1504505,1506401,1507904,1500305"
"Marajó";"% da população emdomicílios";53,7942857142857;7;4;"1503101,1501105,1505700,1504505,1506401,1507904,1500305"
"Marajó";"% da população emdomicílios ";16,8192857142857;7;4;"1503101,1501105,1505700,1504505,1506401,1507904,1500305"
"Marajó";"0 a 1 ";45,5714285714286;7;4;"1503101,1501105,1505700,1504505,1506401,1507904,1500305"
"Marajó";"Mortes/1.000 habitantes ";56,8871428571429;7;4;"1503101,1501105,1505700,1504505,1506401,1507904,1500305"
"Marajó";"Valor (R$ mil)";47,5028571428571;7;4;"1503101,1501105,1505700,1504505,1506401,1507904,1500305"
"Baixo Amazonas";"%";45,1811688311688;7;4;"1504802,1506807,1506005,1505304,1505106,1500503,1500404"
"Baixo Amazonas";"% ";58,5171428571429;7;4;"1504802,1506807,1506005,1505304,1505106,1500503,1500404"
"Baixo Amazonas";"% da população emdomicílios";44,9971428571429;7;4;"1504802,1506807,1506005,1505304,1505106,1500503,1500404"
"Baixo Amazonas";"% da população emdomicílios ";20,0657142857143;7;4;"1504802,1506807,1506005,1505304,1505106,1500503,1500404"
"Baixo Amazonas";"0 a 1 ";31,207619047619;7;4;"1504802,1506807,1506005,1505304,1505106,1500503,1500404"
"Baixo Amazonas";"Mortes/1.000 habitantes ";58,1971428571429;7;4;"1504802,1506807,1506005,1505304,1505106,1500503,1500404"
"Baixo Amazonas";"Valor (R$ mil)";57,8628571428571;7;4;"1504802,1506807,1506005,1505304,1505106,1500503,1500404"
"Sudoeste Paraense";"%";40,8312987012987;7;4;"1508357,1500859,1504455,1501006,1505486,1506195,1500602"
"Sudoeste Paraense";"% ";50,345;7;4;"1508357,1500859,1504455,1501006,1505486,1506195,1500602"
"Sudoeste Paraense";"% da população emdomicílios";30,1585714285714;7;4;"1508357,1500859,1504455,1501006,1505486,1506195,1500602"
"Sudoeste Paraense";"% da população emdomicílios ";25,0371428571429;7;4;"1508357,1500859,1504455,1501006,1505486,1506195,1500602"
"Sudoeste Paraense";"0 a 1 ";40,0314285714286;7;4;"1508357,1500859,1504455,1501006,1505486,1506195,1500602"
"Sudoeste Paraense";"Mortes/1.000 habitantes ";57,6442857142857;7;4;"1508357,1500859,1504455,1501006,1505486,1506195,1500602"
"Sudoeste Paraense";"Valor (R$ mil)";55,4928571428571;7;4;"1508357,1500859,1504455,1501006,1505486,1506195,1500602"
"Metropolitana de Belém";"%";59,5684415584416;7;4;"1501402,1502400,1501907,1507003,1504422,1506500,1506351"
"Metropolitana de Belém";"% ";50,1785714285714;7;4;"1501402,1502400,1501907,1507003,1504422,1506500,1506351"
"Metropolitana de Belém";"% da população emdomicílios";64,5971428571429;7;4;"1501402,1502400,1501907,1507003,1504422,1506500,1506351"
"Metropolitana de Belém";"% da população emdomicílios ";44,535;7;4;"1501402,1502400,1501907,1507003,1504422,1506500,1506351"
"Metropolitana de Belém";"0 a 1 ";48,1904761904762;7;4;"1501402,1502400,1501907,1507003,1504422,1506500,1506351"
"Metropolitana de Belém";"Mortes/1.000 habitantes ";59,64;7;4;"1501402,1502400,1501907,1507003,1504422,1506500,1506351"
"Metropolitana de Belém";"Valor (R$ mil)";64,0842857142857;7;4;"1501402,1502400,1501907,1507003,1504422,1506500,1506351"
"Nordeste Paraense";"%";50,9036363636364;9;4;"1505007,1507466,1505205,1504604,1503309,1508209,1504109,1507409,1502202"
"Nordeste Paraense";"% ";47,0416666666667;9;4;"1505007,1507466,1505205,1504604,1503309,1508209,1504109,1507409,1502202"
"Nordeste Paraense";"% da população emdomicílios";71,44;9;4;"1505007,1507466,1505205,1504604,1503309,1508209,1504109,1507409,1502202"
"Nordeste Paraense";"% da população emdomicílios ";31,1416666666667;9;4;"1505007,1507466,1505205,1504604,1503309,1508209,1504109,1507409,1502202"
"Nordeste Paraense";"0 a 1 ";43,9381481481482;9;4;"1505007,1507466,1505205,1504604,1503309,1508209,1504109,1507409,1502202"
"Nordeste Paraense";"Mortes/1.000 habitantes ";57,0366666666667;9;4;"1505007,1507466,1505205,1504604,1503309,1508209,1504109,1507409,1502202"
"Nordeste Paraense";"Valor (R$ mil)";49,2444444444444;9;4;"1505007,1507466,1505205,1504604,1503309,1508209,1504109,1507409,1502202"
"Sudeste Paraense";"%";47,7354545454545;9;4;"1502939,1505437,1501253,1504976,1508084,1505635,1505064,1506187,1506708"
"Sudeste Paraense";"% ";35,7961111111111;9;4;"1502939,1505437,1501253,1504976,1508084,1505635,1505064,1506187,1506708"
"Sudeste Paraense";"% da população emdomicílios";64,8088888888889;9;4;"1502939,1505437,1501253,1504976,1508084,1505635,1505064,1506187,1506708"
"Sudeste Paraense";"% da população emdomicílios ";34,7233333333333;9;4;"1502939,1505437,1501253,1504976,1508084,1505635,1505064,1506187,1506708"
"Sudeste Paraense";"0 a 1 ";47,1855555555556;9;4;"1502939,1505437,1501253,1504976,1508084,1505635,1505064,1506187,1506708"
"Sudeste Paraense";"Mortes/1.000 habitantes ";57,8533333333333;9;4;"1502939,1505437,1501253,1504976,1508084,1505635,1505064,1506187,1506708"
"Sudeste Paraense";"Valor (R$ mil)";65,2722222222222;9;4;"1502939,1505437,1501253,1504976,1508084,1505635,1505064,1506187,1506708"
"Marajó";"%";41,7549494949495;9;4;"1507706,1501808,1505809,1506302,1500701,1500305,1506401,1502806,1501105"
"Marajó";"% ";51,4711111111111;9;4;"1507706,1501808,1505809,1506302,1500701,1500305,1506401,1502806,1501105"
"Marajó";"% da população emdomicílios";50,4311111111111;9;4;"1507706,1501808,1505809,1506302,1500701,1500305,1506401,1502806,1501105"
"Marajó";"% da população emdomicílios ";16,0022222222222;9;4;"1507706,1501808,1505809,1506302,1500701,1500305,1506401,1502806,1501105"
"Marajó";"0 a 1 ";42,5307407407407;9;4;"1507706,1501808,1505809,1506302,1500701,1500305,1506401,1502806,1501105"
"Marajó";"Mortes/1.000 habitantes ";57,0133333333333;9;4;"1507706,1501808,1505809,1506302,1500701,1500305,1506401,1502806,1501105"
"Marajó";"Valor (R$ mil)";48,9344444444444;9;4;"1507706,1501808,1505809,1506302,1500701,1500305,1506401,1502806,1501105"
"Baixo Amazonas";"%";43,9865656565657;9;4;"1500404,1506807,1503002,1506005,1502855,1505106,1504802,1505304,1503903"
"Baixo Amazonas";"% ";57,5827777777778;9;4;"1500404,1506807,1503002,1506005,1502855,1505106,1504802,1505304,1503903"
"Baixo Amazonas";"% da população emdomicílios";40,4966666666667;9;4;"1500404,1506807,1503002,1506005,1502855,1505106,1504802,1505304,1503903"
"Baixo Amazonas";"% da população emdomicílios ";19,5138888888889;9;4;"1500404,1506807,1503002,1506005,1502855,1505106,1504802,1505304,1503903"
"Baixo Amazonas";"0 a 1 ";34,5688888888889;9;4;"1500404,1506807,1503002,1506005,1502855,1505106,1504802,1505304,1503903"
"Baixo Amazonas";"Mortes/1.000 habitantes ";56,9044444444444;9;4;"1500404,1506807,1503002,1506005,1502855,1505106,1504802,1505304,1503903"
"Baixo Amazonas";"Valor (R$ mil)";52,0177777777778;9;4;"1500404,1506807,1503002,1506005,1502855,1505106,1504802,1505304,1503903"
"Sudoeste Paraense";"%";45,2211111111111;9;4;"1508357,1508159,1508050,1503606,1504455,1505031,1500602,1506195,1503754"
"Sudoeste Paraense";"% ";52,7977777777778;9;4;"1508357,1508159,1508050,1503606,1504455,1505031,1500602,1506195,1503754"
"Sudoeste Paraense";"% da população emdomicílios";46,2688888888889;9;4;"1508357,1508159,1508050,1503606,1504455,1505031,1500602,1506195,1503754"
"Sudoeste Paraense";"% da população emdomicílios ";28,8783333333333;9;4;"1508357,1508159,1508050,1503606,1504455,1505031,1500602,1506195,1503754"
"Sudoeste Paraense";"0 a 1 ";40,4155555555556;9;4;"1508357,1508159,1508050,1503606,1504455,1505031,1500602,1506195,1503754"
"Sudoeste Paraense";"Mortes/1.000 habitantes ";60,4655555555556;9;4;"1508357,1508159,1508050,1503606,1504455,1505031,1500602,1506195,1503754"
"Sudoeste Paraense";"Valor (R$ mil)";67,6933333333333;9;4;"1508357,1508159,1508050,1503606,1504455,1505031,1500602,1506195,1503754"
"Metropolitana de Belém";"%";60,4639393939394;9;4;"1503408,1506351,1501907,1504422,1506500,1500800,1501402,1501303,1502400"
"Metropolitana de Belém";"% ";51,7316666666667;9;4;"1503408,1506351,1501907,1504422,1506500,1500800,1501402,1501303,1502400"
"Metropolitana de Belém";"% da população emdomicílios";76,4444444444444;9;4;"1503408,1506351,1501907,1504422,1506500,1500800,1501402,1501303,1502400"
"Metropolitana de Belém";"% da população emdomicílios ";41,2466666666667;9;4;"1503408,1506351,1501907,1504422,1506500,1500800,1501402,1501303,1502400"
"Metropolitana de Belém";"0 a 1 ";48,4077777777778;9;4;"1503408,1506351,1501907,1504422,1506500,1500800,1501402,1501303,1502400"
"Metropolitana de Belém";"Mortes/1.000 habitantes ";59,9855555555556;9;4;"1503408,1506351,1501907,1504422,1506500,1500800,1501402,1501303,1502400"
"Metropolitana de Belém";"Valor (R$ mil)";65,3544444444444;9;4;"1503408,1506351,1501907,1504422,1506500,1500800,1501402,1501303,1502400"
"Nordeste Paraense";"%";36,4151515151515;3;5;"1505205,1507201,1503507"
"Nordeste Paraense";"% ";37,075;3;5;"1505205,1507201,1503507"
"Nordeste Paraense";"% da população emdomicílios";69,26;3;5;"1505205,1507201,1503507"
"Nordeste Paraense";"% da população emdomicílios ";18,5233333333333;3;5;"1505205,1507201,1503507"
"Nordeste Paraense";"0 a 1 ";37,0377777777778;3;5;"1505205,1507201,1503507"
"Nordeste Paraense";"Mortes/1.000 habitantes ";55,6733333333333;3;5;"1505205,1507201,1503507"
"Nordeste Paraense";"Valor (R$ mil)";41,8766666666667;3;5;"1505205,1507201,1503507"
"Sudeste Paraense";"%";54,7221212121212;3;5;"1501253,1506138,1504208"
"Sudeste Paraense";"% ";36,9333333333333;3;5;"1501253,1506138,1504208"
"Sudeste Paraense";"% da população emdomicílios";54,9533333333333;3;5;"1501253,1506138,1504208"
"Sudeste Paraense";"% da população emdomicílios ";39,685;3;5;"1501253,1506138,1504208"
"Sudeste Paraense";"0 a 1 ";39,4822222222222;3;5;"1501253,1506138,1504208"
"Sudeste Paraense";"Mortes/1.000 habitantes ";59,03;3;5;"1501253,1506138,1504208"
"Sudeste Paraense";"Valor (R$ mil)";75,5866666666667;3;5;"1501253,1506138,1504208"
"Marajó";"%";34,7172727272727;3;5;"1502509,1504505,1502004"
"Marajó";"% ";48,375;3;5;"1502509,1504505,1502004"
"Marajó";"% da população emdomicílios";45,0333333333333;3;5;"1502509,1504505,1502004"
"Marajó";"% da população emdomicílios ";11,0766666666667;3;5;"1502509,1504505,1502004"
"Marajó";"0 a 1 ";44,0011111111111;3;5;"1502509,1504505,1502004"
"Marajó";"Mortes/1.000 habitantes ";57,05;3;5;"1502509,1504505,1502004"
"Marajó";"Valor (R$ mil)";40,5033333333333;3;5;"1502509,1504505,1502004"
"Baixo Amazonas";"%";48,6318181818182;3;5;"1507979,1500503,1503903"
"Baixo Amazonas";"% ";58,3633333333333;3;5;"1507979,1500503,1503903"
"Baixo Amazonas";"% da população emdomicílios";79,4266666666667;3;5;"1507979,1500503,1503903"
"Baixo Amazonas";"% da população emdomicílios ";24,7533333333333;3;5;"1507979,1500503,1503903"
"Baixo Amazonas";"0 a 1 ";31,63;3;5;"1507979,1500503,1503903"
"Baixo Amazonas";"Mortes/1.000 habitantes ";57,6666666666667;3;5;"1507979,1500503,1503903"
"Baixo Amazonas";"Valor (R$ mil)";66,2466666666667;3;5;"1507979,1500503,1503903"
"Sudoeste Paraense";"%";40,2557575757576;3;5;"1504455,1503606,1501006"
"Sudoeste Paraense";"% ";55,525;3;5;"1504455,1503606,1501006"
